sgan,type,suburb,size,length,critical,environment,laid date,block number,trunk,source
20474912,PVC,MADDINGLEY,100,0.006246013000000001,4,1,20110428,1,1,MADDINGLEY
20464120,PVC,NEW GISBORNE,150,0.168512422,4,1,20100813,1,1,NEW GISBORNE
20464121,PVC,NEW GISBORNE,150,0.021177606,4,1,20100813,1,1,NEW GISBORNE
20464122,PVC,NEW GISBORNE,150,0.026109052,4,1,20100813,1,1,NEW GISBORNE
20464123,PVC,NEW GISBORNE,150,0.045365262,4,1,20100813,1,1,NEW GISBORNE
356753,AC,MELTON,200,0.11189832,4,1,19750101,1,1,MELTON
20464720,PVC,MELTON WEST,225,0.026118797000000003,3,1,20101209,1,1,MELTON WEST
20464721,PVC,MELTON WEST,225,0.000511335,3,1,20101209,1,1,MELTON WEST
20465780,PVC,WOODEND,100,0.001442028,4,1,20110317,1,1,WOODEND
20465782,PVC,WOODEND,100,0.000550041,4,1,20110317,1,1,WOODEND
20465783,PVC,WOODEND,100,0.001093443,4,1,20110317,1,1,WOODEND
20465784,PVC,WOODEND,100,0.00094185,4,1,20110317,1,1,WOODEND
20465785,PVC,WOODEND,100,0.154160416,4,1,20110317,1,1,WOODEND
20465786,PVC,WOODEND,100,0.004364897,4,1,20110317,1,1,WOODEND
20465787,PVC,WOODEND,100,0.036269177,4,1,20110317,1,1,WOODEND
20465788,PVC,WOODEND,100,0.000553286,4,1,20110317,1,1,WOODEND
20465789,PVC,WOODEND,100,0.024821082999999997,4,1,20110317,1,1,WOODEND
20465790,PVC,WOODEND,100,0.001285498,4,1,20110317,1,1,WOODEND
20465791,PVC,WOODEND,100,0.000552568,4,1,20110317,1,1,WOODEND
20465792,PVC,WOODEND,100,0.117675183,4,1,20110317,1,1,WOODEND
20465793,PVC,WOODEND,100,0.08426996699999999,4,1,20110317,1,1,WOODEND
20465794,PVC,WOODEND,100,0.007022716,4,1,20110317,1,1,WOODEND
20465795,PVC,WOODEND,100,0.013557963000000001,4,1,20110317,1,1,WOODEND
20465796,PVC,WOODEND,100,0.0005250319999999999,4,1,20110317,1,1,WOODEND
20465797,PVC,WOODEND,100,0.0005250319999999999,4,1,20110317,1,1,WOODEND
20465798,PVC,WOODEND,100,0.000525033,4,1,20110317,1,1,WOODEND
20465799,PVC,WOODEND,100,0.0027587109999999996,4,1,20110317,1,1,WOODEND
20910354,PVC,MELTON SOUTH,150,0.065841316,4,1,20120109,1,1,MELTON SOUTH
20910355,PVC,MELTON SOUTH,150,0.0022444039999999998,4,1,20120109,1,1,MELTON SOUTH
20910356,PVC,MELTON SOUTH,150,0.0005099999999999999,4,1,20120109,1,1,MELTON SOUTH
20910357,PVC,MELTON SOUTH,150,0.015116296999999999,4,1,20120109,1,1,MELTON SOUTH
20910358,PVC,MELTON SOUTH,150,0.040218593,4,1,20120109,1,1,MELTON SOUTH
20910359,PVC,MELTON SOUTH,150,0.057247122000000004,4,1,20120109,1,1,MELTON SOUTH
20910360,PVC,MELTON SOUTH,150,0.008812065,4,1,20120109,1,1,MELTON SOUTH
20911382,PVC,MELTON SOUTH,100,0.004030423,4,1,20120109,1,1,MELTON SOUTH
20911383,PVC,MELTON SOUTH,100,0.03229739,4,1,20120109,1,1,MELTON SOUTH
20911384,PVC,MELTON SOUTH,100,0.018135436,4,1,20120109,1,1,MELTON SOUTH
20911385,PVC,MELTON SOUTH,100,0.11319768599999999,4,1,20120109,1,1,MELTON SOUTH
20911386,PVC,MELTON SOUTH,100,0.043389132999999996,4,1,20120109,1,1,MELTON SOUTH
20911387,PVC,MELTON SOUTH,100,0.07350502,4,1,20120109,1,1,MELTON SOUTH
20911388,PVC,MELTON SOUTH,100,0.11259201699999999,4,1,20120109,1,1,MELTON SOUTH
20911389,PVC,MELTON SOUTH,100,0.029778952999999997,4,1,20120109,1,1,MELTON SOUTH
20911390,PVC,MELTON SOUTH,100,0.0043775279999999995,4,1,20120109,1,1,MELTON SOUTH
20911391,PVC,MELTON SOUTH,100,0.030083676,4,1,20120109,1,1,MELTON SOUTH
20911392,PVC,MELTON SOUTH,100,0.006410511999999999,4,1,20120109,1,1,MELTON SOUTH
20911393,PVC,MELTON SOUTH,100,0.08461547400000001,4,1,20120109,1,1,MELTON SOUTH
20911394,PVC,MELTON SOUTH,100,0.068092345,4,1,20120109,1,1,MELTON SOUTH
20911395,PVC,MELTON SOUTH,100,0.030757057,4,1,20120109,1,1,MELTON SOUTH
11532638,OTHER,SUNBURY,100,0.053362151,4,1,20050501,1,1,SUNBURY
20474913,PVC,MADDINGLEY,100,0.0005,4,1,20110428,1,1,MADDINGLEY
20474914,PVC,MADDINGLEY,100,0.041631883,4,1,20110428,1,1,MADDINGLEY
20474915,PVC,MADDINGLEY,100,0.000630688,4,1,20110428,1,1,MADDINGLEY
20474916,PVC,MADDINGLEY,100,0.000502724,4,1,20110428,1,1,MADDINGLEY
20474917,PE,MADDINGLEY,63,0.066485474,5,1,20110428,1,1,MADDINGLEY
20474918,PE,MADDINGLEY,63,0.005389344,5,1,20110428,1,1,MADDINGLEY
20474919,PE,MADDINGLEY,63,0.027000857000000003,5,1,20110428,1,1,MADDINGLEY
20474920,PE,MADDINGLEY,63,0.020065516000000002,5,1,20110428,1,1,MADDINGLEY
20474921,PE,MADDINGLEY,63,0.008688646999999999,5,1,20110428,1,1,MADDINGLEY
20474922,PE,MADDINGLEY,63,0.007369801,5,1,20110428,1,1,MADDINGLEY
20474923,PE,MADDINGLEY,63,0.006246407,5,1,20110428,1,1,MADDINGLEY
20474924,PE,MADDINGLEY,63,0.009095127,5,1,20110428,1,1,MADDINGLEY
20474925,PE,MADDINGLEY,63,0.004795473,5,1,20110428,1,1,MADDINGLEY
20474926,PVC,MADDINGLEY,150,0.033603802,4,1,20110428,1,1,MADDINGLEY
20487719,PVC,WOODEND,100,0.069300296,4,1,20110513,1,1,WOODEND
20487720,PVC,WOODEND,100,0.001289531,4,1,20110513,1,1,WOODEND
20487721,PVC,WOODEND,100,0.003975875,4,1,20110513,1,1,WOODEND
20487722,PVC,WOODEND,100,0.014921547,4,1,20110513,1,1,WOODEND
20471335,PVC,RIDDELLS CREEK,100,0.005056608,4,1,20110509,1,1,RIDDELLS CREEK
20471336,PVC,RIDDELLS CREEK,100,0.00106896,4,1,20110509,1,1,RIDDELLS CREEK
20471337,PVC,RIDDELLS CREEK,100,0.002591345,4,1,20110509,1,1,RIDDELLS CREEK
20471339,PVC,RIDDELLS CREEK,100,0.168952335,4,1,20110509,1,1,RIDDELLS CREEK
20471340,PVC,RIDDELLS CREEK,100,0.11161567800000001,4,1,20110509,1,1,RIDDELLS CREEK
20471341,PVC,RIDDELLS CREEK,100,0.006074095,4,1,20110509,1,1,RIDDELLS CREEK
20471342,PVC,RIDDELLS CREEK,100,0.0018459320000000002,4,1,20110509,1,1,RIDDELLS CREEK
20471343,PVC,RIDDELLS CREEK,100,0.0016012999999999997,4,1,20110509,1,1,RIDDELLS CREEK
20471344,PVC,RIDDELLS CREEK,100,0.082045529,4,1,20110509,1,1,RIDDELLS CREEK
20471345,PVC,RIDDELLS CREEK,100,0.000525,4,1,20110509,1,1,RIDDELLS CREEK
20471346,PVC,RIDDELLS CREEK,100,0.00053304,4,1,20110509,1,1,RIDDELLS CREEK
20471347,PVC,RIDDELLS CREEK,100,0.083731581,4,1,20110509,1,1,RIDDELLS CREEK
20471348,PVC,RIDDELLS CREEK,100,0.000507277,4,1,20110509,1,1,RIDDELLS CREEK
20471349,PVC,RIDDELLS CREEK,100,0.0035149929999999997,4,1,20110509,1,1,RIDDELLS CREEK
20471350,PVC,RIDDELLS CREEK,100,0.000523846,4,1,20110509,1,1,RIDDELLS CREEK
20471351,PVC,RIDDELLS CREEK,100,0.01888262,4,1,20110509,1,1,RIDDELLS CREEK
20471352,PVC,RIDDELLS CREEK,100,0.049710393,4,1,20110509,1,1,RIDDELLS CREEK
20471353,PVC,RIDDELLS CREEK,100,0.09581427599999999,4,1,20110509,1,1,RIDDELLS CREEK
20471354,PVC,RIDDELLS CREEK,100,0.07781139299999999,4,1,20110509,1,1,RIDDELLS CREEK
20465800,PVC,WOODEND,100,0.002113534,4,1,20110317,1,1,WOODEND
20465801,PVC,WOODEND,100,0.000550041,4,1,20110317,1,1,WOODEND
20465802,PVC,WOODEND,100,0.177720935,4,1,20110317,1,1,WOODEND
20465803,PVC,WOODEND,100,0.0464805,4,1,20110317,1,1,WOODEND
20465804,DICL,WOODEND,100,0.010251513,4,1,20110317,1,1,WOODEND
20465805,DICL,WOODEND,100,0.0007484869999999999,4,1,20110317,1,1,WOODEND
2797859,AC,WOODEND,150,0.096298496,4,1,19710101,1,1,WOODEND
2844202,PVC,WOODEND,100,0.00486748,4,1,20000101,1,1,WOODEND
2841460,DICL,WOODEND,150,0.002304753,4,1,20010101,1,1,WOODEND
20470168,PVC,DARLEY,100,0.026059952999999997,4,1,20110523,1,1,DARLEY
20470958,PVC,SUNBURY,150,0.042160656,4,1,20101108,1,1,SUNBURY
352286,AC,MADDINGLEY,150,0.0004999340000000001,4,1,19790101,1,1,MADDINGLEY
352267,AC,MADDINGLEY,150,0.000533943,4,1,19790101,1,1,MADDINGLEY
2784715,DICL,MADDINGLEY,150,0.0005,4,1,20000101,1,1,MADDINGLEY
20484539,PE,MELTON WEST,63,0.069274424,5,1,20110603,1,1,MELTON WEST
20484540,PE,MELTON WEST,63,0.070206924,5,1,20110603,1,1,MELTON WEST
13659036,PVC,RIDDELLS CREEK,100,0.004573219,4,1,20090901,1,1,RIDDELLS CREEK
13495622,PVC,NEW GISBORNE,150,0.005760106,4,1,20061217,1,1,NEW GISBORNE
13659034,PVC,RIDDELLS CREEK,100,0.010677003000000001,4,1,20090901,1,1,RIDDELLS CREEK
13493628,PVC,MACEDON,100,0.147223048,4,1,20061115,1,1,MACEDON
294996,PVC,RIDDELLS CREEK,150,0.031136466,4,1,19960101,1,1,RIDDELLS CREEK
13537020,PVC,GISBORNE,100,0.08362263,4,1,20070815,1,1,GISBORNE
13655836,DICL,MOUNT MACEDON,100,0.000418575,4,1,20090805,1,1,MOUNT MACEDON
13546821,PVC,GISBORNE,100,0.010405046999999999,4,1,20071119,1,1,GISBORNE
2782365,AC,MOUNT MACEDON,100,0.017512816,4,2,19660101,2,2,MOUNT MACEDON
2782458,AC,MOUNT MACEDON,100,0.000621692,4,1,19700101,1,1,MOUNT MACEDON
335063,PVC,GISBORNE,100,0.056290114,4,1,19820101,1,1,GISBORNE
20470959,PVC,SUNBURY,100,0.0013945420000000001,4,1,20101108,1,1,SUNBURY
20470960,PVC,SUNBURY,100,0.010450008,4,1,20101108,1,1,SUNBURY
20470961,PVC,SUNBURY,100,0.006614266,4,1,20101108,1,1,SUNBURY
20470962,PVC,SUNBURY,100,0.005437484,4,1,20101108,1,1,SUNBURY
20470963,PVC,SUNBURY,100,0.09338197599999999,4,1,20101108,1,1,SUNBURY
20482437,PVC,MELTON WEST,100,0.140236265,4,1,20100827,1,1,MELTON WEST
20482438,PVC,MELTON WEST,100,0.03257255,4,1,20100827,1,1,MELTON WEST
20482439,PVC,MELTON WEST,100,0.006037447,4,1,20100827,1,1,MELTON WEST
20482440,PVC,MELTON WEST,100,0.022399791000000002,4,1,20100827,1,1,MELTON WEST
20482441,PVC,MELTON WEST,100,0.002947734,4,1,20100827,1,1,MELTON WEST
20482442,PVC,MELTON WEST,100,0.181047438,4,1,20100827,1,1,MELTON WEST
20482443,PVC,MELTON WEST,100,0.09242966400000001,4,1,20100827,1,1,MELTON WEST
338166,AC,MADDINGLEY,100,0.000918777,4,1,19790101,1,1,MADDINGLEY
20806859,PVC,MELTON WEST,100,0.000525001,4,1,20111003,1,1,MELTON WEST
20806860,PVC,MELTON WEST,100,0.038908768999999996,4,1,20111003,1,1,MELTON WEST
20806861,PVC,MELTON WEST,100,0.0005268,4,1,20111003,1,1,MELTON WEST
20806862,PVC,MELTON WEST,100,0.047455607999999996,4,1,20111003,1,1,MELTON WEST
20806863,PVC,MELTON WEST,100,0.00186202,4,1,20111003,1,1,MELTON WEST
20806864,PVC,MELTON WEST,100,0.015143469,4,1,20111003,1,1,MELTON WEST
20806865,PVC,MELTON WEST,100,0.152848381,4,1,20111003,1,1,MELTON WEST
20806866,PVC,MELTON WEST,100,0.0066027559999999996,4,1,20111003,1,1,MELTON WEST
20806867,PVC,MELTON WEST,225,0.037476026,3,1,20111003,1,1,MELTON WEST
20484541,PVC,MELTON WEST,100,0.10142482400000001,4,1,20110603,1,1,MELTON WEST
20484542,PVC,MELTON WEST,100,0.10374058800000001,4,1,20110603,1,1,MELTON WEST
20484543,PVC,MELTON WEST,100,0.001000412,4,1,20110603,1,1,MELTON WEST
20484544,PVC,MELTON WEST,100,0.001318479,4,1,20110603,1,1,MELTON WEST
20484545,PVC,MELTON WEST,100,0.001971469,4,1,20110603,1,1,MELTON WEST
20484546,PVC,MELTON WEST,100,0.010339138000000001,4,1,20110603,1,1,MELTON WEST
20484547,PVC,MELTON WEST,100,0.047897435999999995,4,1,20110603,1,1,MELTON WEST
20484548,PVC,MELTON WEST,100,0.012712818999999998,4,1,20110603,1,1,MELTON WEST
20484549,PVC,MELTON WEST,100,0.001000718,4,1,20110603,1,1,MELTON WEST
20484550,PVC,MELTON WEST,100,0.082006766,4,1,20110603,1,1,MELTON WEST
20484551,PVC,MELTON WEST,100,0.003258151,4,1,20110603,1,1,MELTON WEST
20484552,PVC,MELTON WEST,100,0.04203427,4,1,20110603,1,1,MELTON WEST
20487398,PVC,SUNBURY,100,0.002268304,4,1,20110401,1,1,SUNBURY
20487399,PVC,SUNBURY,100,0.00364162,4,1,20110401,1,1,SUNBURY
20487400,PVC,SUNBURY,100,0.082126642,4,1,20110401,1,1,SUNBURY
20487401,PVC,SUNBURY,100,0.018942594,4,1,20110401,1,1,SUNBURY
20487324,PVC,HOPETOUN PARK,100,0.08326145900000001,4,1,20110610,1,1,HOPETOUN PARK
20487325,PVC,HOPETOUN PARK,100,0.017318989,4,1,20110610,1,1,HOPETOUN PARK
20487326,PVC,HOPETOUN PARK,100,0.015760602,4,1,20110610,1,1,HOPETOUN PARK
20487327,PVC,HOPETOUN PARK,100,0.000505729,4,1,20110610,1,1,HOPETOUN PARK
20806868,PVC,MELTON WEST,225,0.11490260000000001,3,1,20111003,1,1,MELTON WEST
20806869,PVC,MELTON WEST,225,0.035214889,3,1,20111003,1,1,MELTON WEST
20856829,PVC,BROOKFIELD,100,0.051209557999999995,4,1,20110610,1,1,BROOKFIELD
20856830,PVC,BROOKFIELD,100,0.015284352,4,1,20110610,1,1,BROOKFIELD
20462819,PVC,NEW GISBORNE,100,0.00424784,4,1,20110317,1,1,NEW GISBORNE
20462820,PVC,NEW GISBORNE,100,0.0012495,4,1,20110317,1,1,NEW GISBORNE
20462821,PVC,NEW GISBORNE,100,0.000573075,4,1,20110317,1,1,NEW GISBORNE
20462822,PVC,NEW GISBORNE,100,0.160539903,4,1,20110317,1,1,NEW GISBORNE
20462823,PVC,NEW GISBORNE,100,0.003860321,4,1,20110317,1,1,NEW GISBORNE
20462824,PVC,NEW GISBORNE,100,0.081887162,4,1,20110317,1,1,NEW GISBORNE
20487723,PVC,WOODEND,100,0.005435471,4,1,20110513,1,1,WOODEND
20487724,PVC,WOODEND,100,0.028648799,4,1,20110513,1,1,WOODEND
20487725,PVC,WOODEND,100,0.002204335,4,1,20110513,1,1,WOODEND
20487726,PE,WOODEND,63,0.05579622,5,1,20110513,1,1,WOODEND
20487727,PVC,WOODEND,150,0.011085823,4,1,20110513,1,1,WOODEND
20487728,PVC,WOODEND,150,0.00086306,4,1,20110513,1,1,WOODEND
20487729,PVC,WOODEND,150,0.002677738,4,1,20110513,1,1,WOODEND
20487730,PVC,WOODEND,150,0.001027839,4,1,20110513,1,1,WOODEND
20487731,PVC,WOODEND,150,0.019912326,4,1,20110513,1,1,WOODEND
20487732,PVC,WOODEND,150,0.010582726,4,1,20110513,1,1,WOODEND
20487733,PVC,WOODEND,150,0.096547929,4,1,20110513,1,1,WOODEND
20487328,PVC,HOPETOUN PARK,100,0.095188621,4,1,20110610,1,1,HOPETOUN PARK
20487329,PVC,HOPETOUN PARK,100,0.009243999000000001,4,1,20110610,1,1,HOPETOUN PARK
20487330,PVC,HOPETOUN PARK,100,0.016166246000000002,4,1,20110610,1,1,HOPETOUN PARK
2819163,AC,WOODEND,100,0.001482424,4,1,19740101,1,1,WOODEND
20471435,PVC,MOUNT MACEDON,100,0.000563582,4,1,20110509,1,1,MOUNT MACEDON
20471436,PVC,MOUNT MACEDON,100,0.004986067,4,1,20110509,1,1,MOUNT MACEDON
20471437,PVC,MOUNT MACEDON,100,0.0005831990000000001,4,1,20110509,1,1,MOUNT MACEDON
359817,MSCL,MELTON,750,0.007138266999999999,1,1,19750101,1,1,MELTON
20487734,PVC,WOODEND,150,0.008986861,4,1,20110513,1,1,WOODEND
20471355,PVC,RIDDELLS CREEK,100,0.000527431,4,1,20110509,1,1,RIDDELLS CREEK
20471356,PVC,RIDDELLS CREEK,100,0.000737166,4,1,20110509,1,1,RIDDELLS CREEK
20471357,PVC,RIDDELLS CREEK,100,0.02249732,4,1,20110509,1,1,RIDDELLS CREEK
20471358,PVC,RIDDELLS CREEK,100,0.093570901,4,1,20110509,1,1,RIDDELLS CREEK
20471359,PVC,RIDDELLS CREEK,100,0.000895849,4,1,20110509,1,1,RIDDELLS CREEK
20471360,PVC,RIDDELLS CREEK,100,0.09315458,4,1,20110509,1,1,RIDDELLS CREEK
20471361,PVC,RIDDELLS CREEK,100,0.002081447,4,1,20110509,1,1,RIDDELLS CREEK
20471438,PVC,MOUNT MACEDON,100,0.0015569820000000002,4,1,20110509,1,1,MOUNT MACEDON
20471439,PVC,MOUNT MACEDON,100,0.151187767,4,1,20110509,1,1,MOUNT MACEDON
20471440,PVC,MOUNT MACEDON,100,0.000820856,4,1,20110509,1,1,MOUNT MACEDON
20471441,PVC,MOUNT MACEDON,100,0.002066905,4,1,20110509,1,1,MOUNT MACEDON
20471442,PVC,MOUNT MACEDON,100,0.122907205,4,1,20110509,1,1,MOUNT MACEDON
20471443,PVC,MOUNT MACEDON,100,0.054817865,4,1,20110509,1,1,MOUNT MACEDON
20471444,PVC,MOUNT MACEDON,100,0.0064365509999999996,4,1,20110509,1,1,MOUNT MACEDON
20471445,PVC,MOUNT MACEDON,100,0.015391468,4,1,20110509,1,1,MOUNT MACEDON
20471446,PVC,MOUNT MACEDON,100,0.0005611090000000001,4,1,20110509,1,1,MOUNT MACEDON
20471748,PVC,MOUNT MACEDON,100,0.09423044,4,1,20110601,1,1,MOUNT MACEDON
20471751,PVC,MOUNT MACEDON,100,0.001027147,4,1,20110601,1,1,MOUNT MACEDON
20471752,PVC,MOUNT MACEDON,100,0.003010352,4,1,20110601,1,1,MOUNT MACEDON
20471753,PVC,MOUNT MACEDON,100,0.16679745099999999,4,1,20110601,1,1,MOUNT MACEDON
20471754,PVC,MOUNT MACEDON,100,0.012054946,4,1,20110601,1,1,MOUNT MACEDON
20471755,PVC,MOUNT MACEDON,100,0.000495686,4,1,20110601,1,1,MOUNT MACEDON
2779868,OTHER,MACEDON,100,0.129334463,4,1,19990101,1,1,MACEDON
335785,PVC,GISBORNE,100,0.014526156,4,1,19870101,1,1,GISBORNE
335782,PVC,GISBORNE,100,0.001535449,4,1,19870101,1,1,GISBORNE
335413,PVC,GISBORNE,100,0.09495554699999999,4,1,19790101,1,1,GISBORNE
335499,AC,GISBORNE,100,0.019607851000000003,4,1,19710101,1,1,GISBORNE
336151,PVC,NEW GISBORNE,100,0.0047000340000000005,4,1,19980101,1,1,NEW GISBORNE
335198,DICL,GISBORNE,100,0.010237263,4,1,19860101,1,1,GISBORNE
335465,PVC,GISBORNE,100,0.07561564400000001,4,1,19840101,1,1,GISBORNE
335666,PVC,GISBORNE,100,0.090009843,4,1,19840101,1,1,GISBORNE
335517,PVC,GISBORNE,100,0.035370944,4,1,19860101,1,1,GISBORNE
335130,PVC,NEW GISBORNE,100,0.004000506,4,1,19810101,1,1,NEW GISBORNE
335273,PVC,GISBORNE,100,0.10091557,4,1,19850101,1,1,GISBORNE
11567761,PVC,MACEDON,100,0.026767136,4,1,20060327,1,1,MACEDON
20470964,PVC,SUNBURY,100,0.029465947000000003,4,1,20101108,1,1,SUNBURY
20478700,DICL,HOPETOUN PARK,100,0.007077473000000001,4,1,20110429,1,1,HOPETOUN PARK
20478701,DICL,HOPETOUN PARK,100,0.00644509,4,1,20110429,1,1,HOPETOUN PARK
20478702,DICL,HOPETOUN PARK,100,0.023642495,4,1,20110429,1,1,HOPETOUN PARK
20478703,DICL,HOPETOUN PARK,100,0.0066480509999999994,4,1,20110429,1,1,HOPETOUN PARK
20478704,DICL,HOPETOUN PARK,100,0.006602749000000001,4,1,20110429,1,1,HOPETOUN PARK
20478705,DICL,HOPETOUN PARK,100,0.024485211,4,1,20110429,1,1,HOPETOUN PARK
20478706,PVC,HOPETOUN PARK,100,0.053176145999999994,4,1,20110429,1,1,HOPETOUN PARK
20478707,PVC,HOPETOUN PARK,100,0.043737011,4,1,20110429,1,1,HOPETOUN PARK
20478708,PVC,HOPETOUN PARK,100,0.03517642,4,1,20110429,1,1,HOPETOUN PARK
20478709,PVC,HOPETOUN PARK,100,0.07238267,4,1,20110429,1,1,HOPETOUN PARK
20478710,PVC,HOPETOUN PARK,100,0.007646753,4,1,20110429,1,1,HOPETOUN PARK
20478711,PVC,HOPETOUN PARK,100,0.007625734,4,1,20110429,1,1,HOPETOUN PARK
20478712,PVC,HOPETOUN PARK,100,0.009188625,4,1,20110429,1,1,HOPETOUN PARK
20478713,PVC,HOPETOUN PARK,100,0.09820426300000001,4,1,20110429,1,1,HOPETOUN PARK
20478714,PVC,HOPETOUN PARK,100,0.071391733,4,1,20110429,1,1,HOPETOUN PARK
20478715,PVC,HOPETOUN PARK,100,0.001871373,4,1,20110429,1,1,HOPETOUN PARK
20478716,PVC,HOPETOUN PARK,100,0.10538114400000001,4,1,20110429,1,1,HOPETOUN PARK
20478717,PVC,HOPETOUN PARK,100,0.03807447,4,1,20110429,1,1,HOPETOUN PARK
338059,AC,MADDINGLEY,100,0.038332055,4,1,19710101,1,1,MADDINGLEY
338038,AC,MADDINGLEY,100,0.088540077,4,1,19830101,1,1,MADDINGLEY
20499715,PVC,BROOKFIELD,100,0.003840535,4,1,20110608,1,1,BROOKFIELD
20499716,PVC,BROOKFIELD,100,0.080434404,4,1,20110608,1,1,BROOKFIELD
20499717,PVC,BROOKFIELD,100,0.003140037,4,1,20110608,1,1,BROOKFIELD
20499718,PVC,BROOKFIELD,100,0.042776922,4,1,20110608,1,1,BROOKFIELD
20499719,PVC,BROOKFIELD,100,0.005423979000000001,4,1,20110608,1,1,BROOKFIELD
20499720,PVC,BROOKFIELD,150,0.056334445999999996,4,1,20110608,1,1,BROOKFIELD
20499721,PVC,BROOKFIELD,150,0.040932991,4,1,20110608,1,1,BROOKFIELD
20499722,PVC,BROOKFIELD,150,0.069999533,4,1,20110608,1,1,BROOKFIELD
20499723,PVC,BROOKFIELD,150,0.06997539900000001,4,1,20110608,1,1,BROOKFIELD
20487403,PVC,SUNBURY,100,0.001148231,4,1,20110401,1,1,SUNBURY
11567716,PVC,MACEDON,100,0.051489448,4,1,20060327,1,1,MACEDON
377011,PVC,RIDDELLS CREEK,100,0.004772623,4,1,19870101,1,1,RIDDELLS CREEK
11553150,DICL,MACEDON,100,0.0004954790000000001,4,1,20050818,1,1,MACEDON
376831,PVC,RIDDELLS CREEK,100,0.071935812,4,1,19850101,1,1,RIDDELLS CREEK
2832934,DICL,GISBORNE,100,0.016889131,4,1,20010101,1,1,GISBORNE
2846106,AC,RIDDELLS CREEK,100,0.00548284,4,1,19750101,1,1,RIDDELLS CREEK
11567651,PVC,RIDDELLS CREEK,100,0.051466107000000004,4,1,20060320,1,1,RIDDELLS CREEK
20478718,PVC,HOPETOUN PARK,100,0.056067458,4,1,20110429,1,1,HOPETOUN PARK
20478719,PVC,HOPETOUN PARK,100,0.060058002,4,1,20110429,1,1,HOPETOUN PARK
20478720,PVC,HOPETOUN PARK,100,0.002393061,4,1,20110429,1,1,HOPETOUN PARK
20463052,PE,MOUNT MACEDON,63,0.001256025,5,1,20110319,1,1,MOUNT MACEDON
20463053,PE,MOUNT MACEDON,63,0.064825406,5,1,20110319,1,1,MOUNT MACEDON
20463054,PE,MOUNT MACEDON,63,0.072909645,5,1,20110319,1,1,MOUNT MACEDON
20463055,PE,MOUNT MACEDON,63,0.000559412,5,1,20110319,1,1,MOUNT MACEDON
20463452,CU,RIDDELLS CREEK,50,0.001088558,5,1,20110504,1,1,RIDDELLS CREEK
20463453,PE,RIDDELLS CREEK,125,0.000551407,4,1,20110504,1,1,RIDDELLS CREEK
20463454,PE,RIDDELLS CREEK,125,0.00054076,4,1,20110504,1,1,RIDDELLS CREEK
20463455,PE,RIDDELLS CREEK,125,0.00054076,4,1,20110504,1,1,RIDDELLS CREEK
20463456,PE,RIDDELLS CREEK,125,0.012362493,4,1,20110504,1,1,RIDDELLS CREEK
20463457,PE,RIDDELLS CREEK,125,0.156063861,4,1,20110504,1,1,RIDDELLS CREEK
20463458,PE,RIDDELLS CREEK,125,0.13244014199999998,4,1,20110504,1,1,RIDDELLS CREEK
20463459,PE,RIDDELLS CREEK,125,0.000724221,4,1,20110504,1,1,RIDDELLS CREEK
20463460,PE,RIDDELLS CREEK,125,0.000519809,4,1,20110504,1,1,RIDDELLS CREEK
20463461,CU,RIDDELLS CREEK,50,0.00055,5,1,20110504,1,1,RIDDELLS CREEK
20463462,CU,RIDDELLS CREEK,50,0.00055,5,1,20110504,1,1,RIDDELLS CREEK
20489082,PVC,DARLEY,150,0.10060521900000001,4,1,20110712,1,1,DARLEY
20489083,PVC,DARLEY,150,0.0066294119999999995,4,1,20110712,1,1,DARLEY
20489084,PVC,DARLEY,150,0.017355187,4,1,20110712,1,1,DARLEY
20489085,PVC,DARLEY,150,0.015257828000000001,4,1,20110712,1,1,DARLEY
20489086,PVC,DARLEY,150,0.007185378,4,1,20110712,1,1,DARLEY
20489087,PVC,DARLEY,150,0.039258242,4,1,20110712,1,1,DARLEY
20489088,PVC,DARLEY,150,0.003271006,4,1,20110712,1,1,DARLEY
20489089,PVC,DARLEY,150,0.008446501,4,1,20110712,1,1,DARLEY
20489090,PVC,DARLEY,150,0.005563316,4,1,20110712,1,1,DARLEY
20489387,PVC,DARLEY,150,0.094827685,4,1,20110712,1,1,DARLEY
20489388,PVC,DARLEY,150,0.01998612,4,1,20110712,1,1,DARLEY
20489389,PVC,DARLEY,150,0.009551258,4,1,20110712,1,1,DARLEY
20489390,PVC,DARLEY,150,0.080303497,4,1,20110712,1,1,DARLEY
20493119,PVC,MELTON SOUTH,100,0.024605822000000003,4,1,20110704,1,1,MELTON SOUTH
20493120,PVC,MELTON SOUTH,100,0.026080122999999997,4,1,20110704,1,1,MELTON SOUTH
20463463,CU,RIDDELLS CREEK,50,0.001082658,5,1,20110504,1,1,RIDDELLS CREEK
20463464,PE,RIDDELLS CREEK,125,0.00055,4,1,20110504,1,1,RIDDELLS CREEK
20488619,AC,WOODEND,200,0.001435228,4,1,19740101,1,1,WOODEND
10074048,PVC,DIGGERS REST,150,0.007991917,4,1,19900101,1,1,DIGGERS REST
20488977,PVC,WOODEND,150,0.005315164,4,1,20110513,1,1,WOODEND
10103119,AC,SUNBURY,100,0.002733491,4,2,19730101,2,2,SUNBURY
20471756,PVC,MOUNT MACEDON,100,0.11763243300000001,4,1,20110601,1,1,MOUNT MACEDON
20471757,PVC,MOUNT MACEDON,100,0.073550369,4,1,20110601,1,1,MOUNT MACEDON
